GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes,current league
19-06-17,18.3.4.28,Adrián,67006173,796,03-Jan-87,30,0,0,0,0,4500,6750,7100,139,134,25669949,190,80,GK ,15,14,16,17,12,14,15,16,8,17,15,7,1,1,3,10,9,1,3,2,3,7,2,2,4,12,15,14,12,12,12,14,15,1,14,1,14,12,12,6,15,13,17,5,14,6,20,12,13,16,7,13,12,12,18,14,13,15,16,8,12,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adrián,£4.50m ,33,190,Goalkeeper,right,Liverpool FC,19,36,6,1710,22,31,8,1980,5,8,2,450,18,24,3,1563,5,11,2,450,Premier League
19-06-17,18.3.4.28,David De Gea,67030171,796,07-Nov-90,26,19,0,27,0,7900,8500,8750,185,180,140419840,193,76,GK ,16,15,14,10,18,16,15,20,8,6,9,9,1,2,2,14,13,2,2,1,1,12,5,2,13,5,17,15,16,16,6,15,17,5,8,10,16,10,9,13,17,11,15,12,17,13,20,12,14,18,5,15,5,14,17,14,15,16,16,15,19,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David de Gea,£63.00m ,29,192,Goalkeeper,right,Manchester United,45,40,16,4080,46,35,22,4140,47,63,10,4230,43,44,15,3930,6,13,1,540,Premier League
19-06-17,18.3.4.28,Joel Robles,67037306,796,17-Jun-90,27,0,0,2,0,5100,6250,6650,140,136,12058370,198,85,GK ,16,18,12,8,16,14,14,15,14,11,14,10,1,1,2,9,12,3,1,3,3,13,3,1,10,5,9,11,9,11,12,11,12,2,10,10,11,10,7,10,14,14,15,10,10,8,20,10,14,14,2,14,2,12,12,13,13,12,13,15,15,9,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joel Robles,£3.15m ,30,197,Goalkeeper,right,Real Betis Balompié,22,23,10,1916,4,7,1,360,19,18,8,1740,34,48,7,3008,3,6,1,270,Premier League
19-06-17,18.3.4.28,Orestis Karnezis,689714,772,11-Jul-85,31,42,0,3,0,4650,6500,6650,139,133,232186002,189,79,GK ,13,13,13,7,14,13,14,15,13,6,12,7,2,1,2,9,9,9,3,1,1,8,3,2,9,13,13,13,12,12,6,13,14,4,12,3,13,12,12,14,14,10,14,7,12,12,20,12,12,14,3,11,3,12,10,12,13,14,15,16,14,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orestis Karnezis,£2.70m ,35,190,Goalkeeper,right,LOSC Lille,34,48,8,3049,16,25,4,1381,9,7,4,810,0,0,0,0,0,0,0,0,Premier League
19-06-17,18.3.4.28,Artur Boruc,713854,787,20-Feb-80,37,64,0,0,0,5750,6750,6600,142,134,1328784,193,87,GK ,15,14,16,15,15,12,15,16,15,11,16,6,3,3,1,8,10,1,3,2,3,12,5,1,11,12,15,14,14,9,8,11,17,3,11,8,14,11,9,7,14,10,15,9,10,7,20,9,16,12,8,17,7,12,16,15,15,15,5,8,6,17,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Artur Boruc,£900Th. ,40,193,Goalkeeper,right,Legia Warszawa,35,63,9,3150,6,9,1,570,17,25,5,1530,0,0,0,0,12,14,4,1110,Premier League
19-06-17,18.3.4.28,Lukasz Fabianski,718272,787,18-Apr-85,32,39,0,9,0,6250,7200,7150,148,143,232186002,190,83,GK ,14,14,16,7,16,12,15,16,14,13,15,9,1,1,3,8,11,11,2,3,7,8,6,13,7,10,15,12,16,14,10,11,15,5,10,4,15,14,13,10,16,12,15,5,13,9,20,12,13,15,3,14,10,12,16,14,13,10,17,18,19,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.60288E+16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lukasz Fabianski,£4.50m ,35,190,Goalkeeper,right,West Ham United,37,69,8,3330,38,56,9,3420,38,55,7,3420,25,34,6,2119,6,8,2,540,Premier League
19-06-17,18.3.4.28,Simon Mignolet,8167246,757,06-Mar-88,29,19,0,10,0,5750,7250,7300,152,146,39807907,193,88,GK ,14,12,12,8,15,12,15,18,12,14,12,9,3,3,3,11,11,4,2,2,1,11,3,2,8,10,15,14,14,14,8,13,15,1,10,3,15,11,10,11,16,13,14,7,14,11,20,12,14,13,1,13,4,12,16,15,15,13,17,16,16,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Simon Mignolet,£9.00m ,32,193,Goalkeeper,right,Club Brugge KV,31,31,11,2790,22,30,7,1980,2,4,0,180,44,39,20,3990,9,6,3,810,Premier League
19-06-17,18.3.4.28,Hugo Lloris,8428653,769,26-Dec-86,30,90,0,8,0,7750,8450,8200,170,161,232186002,188,82,GK ,11,12,15,12,17,11,15,18,19,13,11,10,2,5,3,8,13,9,1,3,4,8,1,10,10,15,16,18,7,15,9,14,15,6,15,6,16,15,15,15,17,12,13,20,15,12,3,15,14,15,2,14,8,1,13,14,18,14,19,18,19,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17179869184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hugo Lloris,£22.50m ,33,188,Goalkeeper,left,Tottenham Hotspur,43,37,17,3815,43,43,16,3870,44,48,16,3949,27,37,6,2348,7,10,0,630,Premier League
19-06-17,18.3.4.28,Michel Vorm,857204,784,20-Oct-83,33,15,0,1,0,5900,6800,7000,146,140,10311015,184,84,GK ,11,13,13,11,14,14,14,15,13,10,13,7,1,3,3,9,9,8,2,2,2,11,2,2,12,11,13,14,12,13,13,13,14,7,11,4,12,13,14,14,13,13,12,10,11,13,20,13,14,14,5,13,8,12,14,9,13,13,16,16,17,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michel Vorm,£2.25m ,37,183,Goalkeeper,right,Retired,11,7,7,955,11,10,5,990,4,7,0,279,1,1,0,120,nan,nan,nan,nan,Premier League
19-06-17,18.3.4.28,Erwin Mulder,859549,784,03-Mar-89,28,0,0,0,0,4900,5950,5950,124,119,3676686,193,88,GK ,14,12,13,3,14,13,15,15,13,7,13,1,3,3,2,9,6,4,3,1,2,9,6,1,10,5,12,7,14,11,11,12,6,1,12,3,12,13,16,11,13,12,15,5,11,11,20,11,11,11,5,11,9,11,15,10,11,9,13,8,16,1,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erwin Mulder,£1.80m ,31,193,Goalkeeper,right,SC Heerenveen,40,61,10,3630,3,5,0,270,27,32,9,2407,6,6,3,450,6,7,3,540,Premier League
19-06-17,18.3.4.28,Tim Krul,859596,784,03-Apr-88,29,8,0,12,0,5500,6250,6800,152,124,15228891,194,83,GK ,15,13,14,8,13,9,15,15,15,12,12,1,1,2,1,8,6,5,1,1,3,8,4,2,8,11,12,14,12,13,5,12,14,2,12,3,15,10,13,11,12,14,17,20,13,8,6,14,10,12,6,13,13,11,16,11,15,14,16,3,11,3,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17179869184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tim Krul,£2.25m ,32,193,Goalkeeper,left,Norwich City,28,48,6,2580,8,10,2,705,46,57,13,4140,38,71,5,3480,7,6,2,630,Premier League
19-06-17,18.3.4.28,Alex McCarthy,8601160,765,03-Dec-89,27,0,0,3,0,4550,6550,6550,129,125,12161275,194,79,GK ,14,11,10,5,14,14,14,14,11,10,10,3,2,1,1,10,5,5,3,3,3,11,3,1,14,7,13,12,10,9,9,12,15,3,7,1,15,12,11,12,16,12,15,8,13,13,20,13,10,11,1,10,9,10,11,15,12,11,16,15,18,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.60288E+16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alex McCarthy,£2.25m ,30,193,Goalkeeper,right,Southampton FC,5,1,4,450,33,45,11,2970,25,44,4,2250,31,38,9,2790,7,11,3,630,Premier League
19-06-17,18.3.4.28,David Ospina,8835677,1653,31-Aug-88,28,69,0,12,0,6500,7500,7000,155,141,18267797,183,79,GK ,12,14,14,9,15,11,16,17,11,11,12,6,2,2,2,9,11,8,2,1,2,8,3,1,8,10,14,14,14,15,8,13,14,5,8,2,14,12,8,11,16,15,13,6,14,8,20,14,11,15,8,15,8,1,16,12,12,15,15,15,15,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Ospina,£4.50m ,32,183,Goalkeeper,right,SSC Napoli,14,22,4,1222,21,20,9,1820,24,25,8,2087,23,22,8,2010,2,1,1,180,Premier League
19-06-17,18.3.4.28,Sergio Romero,961299,1649,22-Feb-87,30,88,0,23,0,5706,7940,7000,146,140,18162150,192,88,GK ,15,12,14,13,12,16,16,15,14,14,12,2,2,3,1,9,7,2,1,2,2,8,3,7,9,10,11,15,12,12,12,11,16,15,15,3,14,12,8,10,15,16,17,7,16,14,20,14,17,10,10,15,4,1,13,15,10,16,11,11,12,9,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sergio Romero,£4.50m ,33,192,Goalkeeper,right,Manchester United,18,6,12,1640,10,4,7,888,7,6,3,607,17,5,12,1590,nan,nan,nan,nan,Premier League
19-06-17,18.3.4.28,Walter Benítez,14035968,1649,19-Jan-93,24,0,0,3,0,3900,6050,6400,135,128,8264041,191,91,GK ,13,12,12,7,13,14,15,14,10,8,14,7,1,3,2,11,9,6,3,1,2,12,4,3,10,2,13,15,11,14,7,11,12,6,10,2,13,12,10,9,11,14,13,8,14,11,20,12,17,13,4,13,6,11,8,13,11,11,15,11,10,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Walter Benítez,£3.15m ,27,191,Goalkeeper,right,OGC Nice,6,7,2,484,33,44,7,2970,38,35,17,3450,29,39,5,2610,9,16,2,810,Ligue 1
19-06-17,18.3.4.28,Ludovic Butelle,143895,769,03-Apr-83,34,0,0,3,0,5000,6350,6250,132,120,232186002,188,84,GK ,14,13,13,9,13,12,15,13,11,11,9,5,2,3,3,7,7,1,2,2,1,6,6,2,7,8,13,14,13,13,8,11,15,6,16,1,13,12,8,9,13,14,14,6,13,10,20,11,15,16,8,13,6,1,11,14,13,11,16,14,11,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.19902E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ludovic Butelle,£450Th. ,37,188,Goalkeeper,left,SCO Angers,45,52,12,4050,26,30,7,2313,37,49,12,3330,26,32,11,2340,0,0,0,0,Ligue 1
19-06-17,18.3.4.28,Bingourou Kamara,211500,769,21-Oct-96,20,0,0,0,0,3700,6050,6050,126,121,6244717,193,84,GK ,14,11,12,9,12,12,12,14,9,8,11,7,2,3,1,7,11,2,3,3,3,9,2,2,7,8,12,13,12,14,8,11,9,6,9,3,12,13,10,8,14,15,14,8,14,8,20,13,16,12,8,11,8,11,9,12,13,11,9,10,14,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bingourou Kamara,£2.25m ,24,196,Goalkeeper,right,RC Strasbourg Alsace,26,36,6,2340,21,34,2,1871,6,4,3,630,4,3,3,314,6,11,2,540,Ligue 1
19-06-17,18.3.4.28,Tomas Koubek,25022748,763,26-Aug-92,24,4,0,17,0,3900,6450,6450,136,129,8970176,198,95,GK ,16,14,15,6,14,12,14,15,11,12,14,2,1,1,1,7,2,2,2,5,6,9,9,8,6,10,12,14,12,12,6,12,15,15,16,4,12,12,2,12,12,12,13,5,13,12,20,9,14,14,10,11,10,1,10,13,13,17,8,11,8,10,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomas Koubek,£6.30m ,28,197,Goalkeeper,right,FC Augsburg,33,32,15,2970,38,39,12,3420,48,69,12,4364,26,55,4,2340,0,0,0,0,Ligue 1
19-06-17,18.3.4.28,Mathieu Michel,29114947,769,04-Sep-91,25,0,0,0,0,3600,6050,6050,127,121,1619321,188,82,GK ,13,14,12,8,14,8,14,15,12,12,9,6,1,2,1,8,9,3,1,3,3,8,1,1,7,9,12,13,11,12,9,12,15,6,14,3,11,11,6,12,13,15,14,5,13,12,20,12,10,13,9,12,6,1,13,12,17,13,15,13,11,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mathieu Michel,£1.80m ,29,189,Goalkeeper,right,Chamois Niortais FC,28,28,10,2520,8,15,1,687,23,22,10,2070,27,29,7,2430,4,11,2,360,Ligue 1
19-06-17,18.3.4.28,Mathieu Gorgelin,34000464,769,05-Aug-90,26,0,0,1,0,3250,5950,5950,124,119,1358575,187,83,GK ,15,10,12,8,13,11,12,14,7,12,8,6,3,2,2,9,8,7,1,2,3,9,4,2,9,8,13,16,12,12,7,10,15,5,9,3,12,13,9,13,12,15,15,20,13,11,5,15,15,12,8,10,7,1,8,11,16,11,15,14,14,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mathieu Gorgelin,£900Th. ,30,187,Goalkeeper,left,AC Le Havre,2,4,0,210,5,10,1,450,10,15,1,866,29,28,10,2610,8,8,3,720,Ligue 1
19-06-17,18.3.4.28,Mamadou Samassa,34008820,31,16-Feb-90,27,11,0,0,0,3600,6200,6200,125,124,4989743,198,85,GK ,13,12,12,12,12,10,14,16,11,13,9,7,3,2,6,6,9,12,12,2,3,8,7,2,6,9,12,14,12,13,11,11,12,6,10,3,13,12,8,12,13,18,17,6,16,9,20,15,15,11,9,12,5,1,8,14,16,12,12,15,15,6,1,1,1,1,1,1,1,GK ,0,20,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mamadou Samassa,£2.25m ,30,198,Goalkeeper,right,Sivasspor,40,42,14,3600,23,33,5,2100,37,30,16,3360,34,38,10,3015,6,11,1,540,Ligue 1
19-06-17,18.3.4.28,Erwin Zelazny,34015317,769,22-Sep-91,25,0,0,0,0,1600,4800,4800,110,96,93909,186,80,GK ,9,10,13,6,12,11,13,14,11,12,7,2,3,2,2,9,5,3,1,1,1,8,3,2,9,8,11,13,9,10,7,9,14,6,9,2,11,12,6,10,13,14,13,20,14,7,5,12,14,10,8,14,7,1,10,13,15,11,14,13,12,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erwin Zelazny,£450Th. ,29,186,Goalkeeper,right,Without Club,2,7,0,180,19,30,4,1740,5,8,2,480,4,7,2,360,0,0,0,0,Ligue 1
19-06-17,18.3.4.28,Kevin Trapp,35018013,771,08-Jul-90,26,1,0,11,0,5300,7250,7150,149,143,13823333,189,83,GK ,12,12,12,7,12,12,16,17,16,14,13,8,1,2,1,11,10,7,1,1,2,10,2,2,10,8,15,14,13,13,7,13,13,6,8,2,15,17,10,13,16,14,12,8,15,10,20,13,14,13,5,12,4,12,20,15,14,12,17,15,17,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kevin Trapp,£7.20m ,30,189,Goalkeeper,right,Eintracht Frankfurt,31,23,18,2754,14,13,5,1260,45,61,12,4048,34,55,7,3060,6,10,0,540,Ligue 1
19-06-17,18.3.4.28,Rémy Vercoutre,3504014,769,26-Jun-80,36,0,0,0,0,3850,6350,6350,135,127,232186002,185,78,GK ,11,14,13,7,13,12,13,15,13,14,10,4,2,1,3,8,8,11,8,1,3,7,3,2,8,11,13,15,11,14,7,13,12,5,14,1,13,15,8,10,12,14,12,5,15,11,20,12,15,13,11,13,8,1,8,14,17,10,16,9,8,10,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rémy Vercoutre,£225Th. ,40,185,Goalkeeper,right,Retired,35,55,10,3134,36,47,13,3254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1
19-06-17,18.3.4.28,Alban Lafont,48036990,769,23-Jan-99,18,0,0,0,0,4500,6200,6300,151,123,14512244,193,82,GK ,13,12,13,2,12,11,14,15,14,12,12,6,1,3,3,6,10,1,1,1,3,9,2,1,8,7,13,13,13,13,11,12,15,1,8,3,13,12,11,11,12,14,17,5,15,11,20,13,13,12,4,4,5,9,17,15,10,17,14,15,15,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alban Lafont,£16.20m ,21,196,Goalkeeper,right,FC Nantes,38,43,11,3450,44,60,16,3960,38,46,10,3375,29,33,11,2610,7,10,1,630,Ligue 1
19-06-17,18.3.4.28,Diego Benaglio,5720118,798,08-Sep-83,33,61,0,15,0,6250,6800,6950,153,139,13174328,194,89,GK ,15,13,16,8,15,11,15,14,13,9,12,8,1,2,1,8,10,7,3,1,3,8,2,3,7,7,12,14,11,15,7,13,15,5,14,1,15,13,10,10,14,14,14,7,15,11,20,11,15,15,6,16,6,1,16,14,16,15,18,15,14,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diego Benaglio,£900Th. ,37,194,Goalkeeper,right,Retired,15,22,4,1350,10,14,4,809,29,52,5,2552,0,0,0,0,nan,nan,nan,nan,Ligue 1
19-06-17,18.3.4.28,Adam Jakubech,63025756,794,02-Jan-97,20,0,0,0,0,3500,5450,5450,126,109,1579734,189,89,GK ,12,9,10,5,11,14,12,16,8,10,11,4,2,1,2,3,9,1,3,2,2,15,2,1,3,10,11,12,7,15,9,13,10,1,11,1,11,5,9,12,12,10,11,11,17,13,20,6,8,10,10,7,9,10,9,12,13,12,10,11,12,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adam Jakubech,£405Th. ,23,188,Goalkeeper,right,KV Kortrijk,39,41,16,3540,1,0,1,90,0,0,0,0,19,20,4,1710,10,13,4,900,Ligue 1
19-06-17,18.3.4.28,Danijel Subasic,657535,761,27-Oct-84,32,29,0,6,0,6800,7800,7400,151,148,232186002,191,84,GK ,11,12,14,12,15,13,15,16,13,14,14,6,1,10,2,11,11,7,2,1,5,10,10,11,9,11,14,15,13,14,8,14,15,11,15,2,16,13,10,12,13,16,16,7,15,12,20,15,15,14,8,15,7,1,15,15,17,15,17,16,15,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.6295E+14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danijel Subasic,£4.05m ,36,191,Goalkeeper,right,Without Club,54,52,21,4890,40,53,12,3480,17,20,6,1393,1,3,0,90,nan,nan,nan,nan,Ligue 1
19-06-17,18.3.4.28,Karl-Johan Johnsson,68011605,797,28-Jan-90,27,4,0,17,0,4500,6350,6350,129,127,4934201,187,84,GK ,12,12,14,9,13,13,14,15,11,13,16,7,3,1,1,11,10,3,2,2,1,11,3,3,10,14,13,14,10,13,11,11,14,3,11,5,12,15,13,10,12,14,13,5,14,9,20,12,16,14,10,15,3,11,13,13,16,13,15,16,16,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.60288E+16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Karl-Johan Johnsson,£2.25m ,30,188,Goalkeeper,right,FC Copenhagen,42,56,10,3759,40,63,12,3600,21,40,4,2010,43,44,12,3960,9,13,2,810,Ligue 1
